rowid,school_name,shool_code
19075,阳东广雅学校,4417231000013444000151345
19076,阳东县东平中学,4417231030013444000147341
19077,阳东县阳东中学,4417231050013444000148341
19078,阳东县合山中学,4417231070013444000149341
19079,阳东县第一职业技术学校,4417231080013644000348365
19080,阳春市实验中学,4417810010013444000594341
19081,阳春市第四中学,4417810010013444000597341
19082,阳春市第一中学,4417810010063444000593342
19083,阳春市第二中学,4417810010063444000595342
19084,阳春市第三中学,4417810010063444000596341
19085,阳春市普利时职业技术学校,4417810010073644000349361
19086,阳春市第五中学,4417810010093444000598341
19087,阳春市中等职业技术学校,4417810012043644000350361
19088,阳春市春湾中学,4417811050013444000599341
19089,阳春市合水中学,4417811060013444000600341
19090,阳春市潭水中学,4417811130013444000602341
19091,清远市第二中学,4418020060053444000606342
19092,清远市第一中学,4418020060163444000604342
19093,清远市第一中学实验学校,4418020060163444000605345
19094,清远市体育学校,4418020060163444000607345
19095,英德华粤中英文学校清远光明校区,4418020060163444000608345
19096,清远盛兴中英文学校,4418020060163444000609345
19097,清远市南方影视文武学校(中职部),4418020060163644000047369
19098,清远市职业技术学校,4418020060163644000351361
19099,清远职业技术学院中专部,4418020060163644000352369
19100,清远市长江职业技术学校,4418020060163644000354361
19101,清远市科技职业技术学校,4418020060163644000356361
19102,清远工贸职业技术学校,4418020060163644000357361
19103,清远市新科职业技术学校,4418020060163644087388361
19104,清远市第三中学,4418020060203444000610342
19105,清远市博爱学校,4418020080063444023423345
19106,清远市华侨中学,4418020080143444000612342
19107,清远市源潭中学,4418021030033444000611342
19108,清远市梓琛中学,4418021062063444000615342
19109,方园复读培训中心,4418021490059358918999
19110,清远市广铁一中（万科城）外国语学校,4418021546825970393999
19111,清新区凤霞中学,4418031020053444000623341
19112,清新区第一中学,4418031022023444000622342
19113,清新区职业技术学校,4418031022023644000362361
19114,清新区第三中学,4418031022113444000624341
19115,恒大足球学校,4418031122013444001201345
19116,清新区滨江中学,4418031122073444000625341
19117,清新区禾云中学,4418031130013444000626341
19118,佛冈县佛冈中学,4418211000053444000617342
19119,佛冈县第一中学,4418211000093444000616342
19120,佛冈县职业技术学校,4418211000093644000358361
19121,石角中学,4418211465722510924999
19122,阳山县阳山中学,4418231190023444000618341
19123,阳山县职业技术学校,4418231190043644000359361
19124,阳山县南阳中学,4418231190053444000619342
19125,清远市博林实验学校,4418231192203444000108345
19126,连山中学,4418251040013444000620341
19127,连山县职业技术学校,4418251040023644000360361
19128,连南县民族高级中学,4418261002033444000621342
19129,连南县职业技术学校,4418261002033644000361361
19130,英德市英德中学,4418810010013444000627342
19131,英德市第二中学,4418810010023444000629341
19132,英德市第一中学,4418810010033444000628342
19133,英德市职业技术学校,4418810010043644000363361
19134,英德华粤艺术学校,4418810010043644000364361
19135,英德市英东中学,4418811050013444000630341
19136,英德市田家炳中学,4418811090013444000632341
19137,英德市英西中学,4418811120033444000631341
19138,连州市连州中学,4418821000013444000634342
19139,广东省连州卫生学校,4418821000073644000365361
19140,连州市第二中学,4418821002033444000635341
19141,连州市职业技术学校,4418821002033644000641361
19142,东莞科爱赛国际学校,4419000030013444000090345
19143,东莞市第二高级中学,4419000030013444000644342
19144,东莞市五星职业技术学校,4419000030043644000556361
19145,东莞实验中学,4419000030163444000638342
19146,东莞市粤华学校(十二年一贯制学校),4419000030183444001195345
19147,东莞市东华高级中学,4419000030193444000642342
19148,东莞市光明中学,4419000030193444000643341
19149,东莞市第一中学,4419000030203444000637342
19150,东莞高级中学,4419000030203444000639342
19151,东莞体育运动学校,4419000030203644000367361
19152,东莞市篮球学校,4419000030203644087377361
19153,东莞市商业学校,4419000030213644000372361
19154,东莞文盛国际学校,4419000040063444000081345
19155,东莞市南城中学,4419000040113444000655341
19156,东莞市南开实验学校,4419000040173444000656345
19157,东莞市南博职业技术学校,4419000040183644000560361
19158,东莞市万江区第二中学,4419000050053144002135368
19159,东莞市万江中学,4419000050163444000645342
19160,东莞市翰林实验学校,4419000050203444000657345
19161,东莞市东莞中学,4419000060013444000636342
19162,东莞市经济贸易学校,4419000060013644000366361
19163,东莞理工学校,4419000060013644000368361
19164,东莞市石碣中学,4419001012013144003424349
19165,东莞市南方舞蹈学校,4419001012013644000559361
19166,东莞市华粤职业技术学校,4419001012033644000558361
19167,东莞市信息技术学校,4419001012063644000377361
19168,东莞市石龙中学,4419001022043444000646342
19169,东莞市茶山中学,4419001032003144002506349
19170,东莞市光正实验学校,4419001032063444000662345
19171,东莞市第七高级中学,4419001052103444023315342
19172,北京师范大学东莞石竹附属学校,4419001072053444000665345
19173,东莞市电子商贸学校,4419001102093644000555361
19174,东莞市宏达职业技术学校,4419001102153644087378361
19175,东莞市常平中学,4419001102173444000652342
19176,东莞市第六高级中学,4419001110023444023314342
19177,东莞市汽车技术学校,4419001110053644000380361
19178,东莞外国语学校,4419001110063444000641345
19179,东莞市育才职业技术学校,4419001112193644000371361
19180,东莞市第八高级中学,4419001120083444023302342
19181,东莞市大朗中学,4419001130073444000668341
19182,东莞市塘厦水霖学校,4419001160093444000670345
19183,东莞市塘厦中学,4419001160133444000654342
19184,东莞市电子科技学校,4419001160133644000554361
19185,东莞市新世纪英才学校,4419001172003444000671345
19186,东莞市大岭山中学,4419001180023444000672341
19187,东莞市家具学校,4419001180023644000381361
19188,东莞市长安中学,4419001190023444000651342
19189,东莞市机电工程学校,4419001190053644000379361
19190,东莞市虎门中学,4419001210213444000647342
19191,东莞市南华职业技术学校,4419001210263644000561361
19192,东莞市虎门外语学校,4419001210293444000674345
19193,东莞市纺织服装学校,4419001210313644000375361
19194,东莞市厚街中学,4419001220023444000650342
19195,东莞市轻工业学校,4419001220073644000378361
19196,东莞市第十高级中学,4419001232053444000649342
19197,东莞市东方明珠学校,4419001232063444000675345
19198,东莞市道滘中学,4419001242003144001922368
19199,东莞市济川中学,4419001242013444000676341
19200,广东省东莞卫生学校,4419001242083644000369361
19201,东莞市麻涌中学,4419001262053444000677342
19202,东莞市第四高级中学,4419001280023444000653342
19203,东莞台商子弟学校,4419001282003444000678345
19204,东莞市智通职业技术学校,4419001292023644000563361
19205,东莞市第五高级中学,4419001292083444000648342
19206,石龙镇第三中学,4419001466067797469999
19207,东莞光正实验学校,4419001526259555124999
19208,华侨中学,4419001546496353732999
19209,东莞市粤华学校(高级中学),4419001547196478045999
19210,东华高级中学松山湖（生态园）校区,4419001557048035256999
19211,东莞市东莞中学松山湖学校,4419004010013444000640341
19212,东莞市松山湖莞美学校,4419004010013444000660345
19213,中山市华侨中学,4420000010073444000697341
19214,中山市杨仙逸中学,4420000010223444000679342
19215,中山市体育运动学校,4420000010453644000564362
19216,中山市广播电视大学,4420000010513644000566369
19217,中山市实验中学,4420000020173444000698341
19218,中山市东区中学,4420000020193444000680342
19219,中山市第一中学,4420000020203444000696341
19220,中山市广东博文学校,4420000030033444000700345
19221,中山市濠头中学,4420000030043444000681342
19222,中山火炬开发区理工学校,4420000030073644000568365
19223,中山市卓雅外国语学校,4420000030083444000682345
19224,中山市中等专业学校,4420000060013644000567361
19225,中山市中港英文学校,4420000062023444000701345
19226,中山市建斌中等职业技术学校,4420001000043644000570365
19227,中山市小榄中学,4420001000133444000684342
19228,中山市第二中学,4420001010023444000686342
19229,中山市联翔学校,4420001020023444000688345
19230,中山市东凤镇理工学校,4420001032073644000573365
19231,中山市东升镇高级中学,4420001040053444000689342
19232,中山市古镇高级中学,4420001052123444000690342
19233,中山市沙溪理工学校,4420001060013644000574365
19234,中山市龙山中学,4420001062023444000691342
19235,中山市坦洲理工学校,4420001070013644000575365
19236,华南师范大学中山附属中学,4420001080013444000702341
19237,中山市港口理工学校,4420001080023644000576365
19238,中山市横栏中学,4420001100013444000692341
19239,中山市第一中等职业技术学校,4420001100013644000577365
19240,中山市南朗理工学校,4420001130013644000579365
19241,中山纪念中学,4420001132043444000695341
19242,中山市桂山中学,4420001140013444000694342
19243,中山市三乡镇理工学校,4420001140013644000580365
19244,中山市纪中三鑫双语学校,4420001142023444000143345
19245,中山市民众德恒学校,4420001516585721953999
19246,潮州市湘桥区虹桥职业技术学校,4451020030013644000590361
19247,潮州市职业技术学校,4451020030023644000584365
19248,潮州广播电视大学,4451020050013644000015369
19249,潮州市湘桥区南春中学,4451020050033444000707342
19250,潮州市金山中学,4451020070023444000705342
19251,广东省潮州卫生学校,4451020070023644000587362
19252,潮州市绵德中学,4451020070033444000704342
19253,潮州市体育运动学校,4451020080013644000588362
19254,潮州市育才职业技术学校,4451020080033644000586365
19255,潮州市华侨中学,4451020082013444000710342
19256,潮州市东方科技学校,4451020090033644000640361
19257,潮州市高级中学,4451020092013444000703342
19258,潮州市湘桥区意溪中学,4451021002013444000708341
19259,磷溪中学,4451021112023444000723342
19260,铁铺镇铁铺中学,4451021122183444000724341
19261,潮州富丽学校,4451024014983444000706345
19262,韩江职业技术学校,4451024014983644000585365
19263,古巷中学,4451031002113444000714342
19264,凤塘镇凤塘中学,4451031032263444000715342
19265,颜锡祺中学,4451031042013444000716341
19266,潮安区职业技术学校,4451031042073644000591361
19267,潮州市松昌中学,4451031042173444000711342
19268,龙湖中学,4451031052013444000717341
19269,金石镇金石中学,4451031062003444000718341
19270,宝山中学,4451031072073444000712341
19271,彩塘中学,4451031082043444000719341
19272,东凤中学,4451031092163444000720341
19273,龙溪中学,4451031102003444000722341
19274,庵埠中学,4451031102173444000721341
19275,归湖中学,4451031152063444000725341
19276,凤凰中学(完全中学),4451031172073444000726341
19277,凤凰中学(附设中职班),4451031172073444000726368
19278,广东省陶瓷职业技术学校,4451031212013644000589361
19279,潮州市瓷都中学,4451031212173444000709342
19280,饶平县现代职业技术学校,4451221000013644000595361
19281,饶平县贡天职业技术学校,4451221000033644000593361
19282,饶平二中,4451221000043444000736342
19283,饶平县师范实验中学,4451221000043444000738341
19284,饶平县华侨中学,4451221000123444000737342
19285,饶平县凤洲中学,4451221002073444000735341
19286,饶平县凤江实验学校,4451221002093644000596361
19287,饶平县黄冈镇田家炳实验中学,4451221002133444000734341
19288,饶平县第四中学,4451221032153444000727341
19289,饶平县新丰职业技术学校,4451221040013644000594361
19290,饶平县第一中学,4451221070013444000728341
19291,饶平县第五中学,4451221120013444000729341
19292,饶平县钱东中学,4451221172073444000730341
19293,饶平县柘林中学,4451221222013444000731341
19294,饶平县汫洲中学,4451221230053444000733341
19295,饶平县海山中学,4451221240053444000732341
19296,揭阳第二中学,4452020020013444000746342
19297,揭阳邱金元纪念中学,4452020020053444000741342
19298,揭阳捷和职业技术学校,4452020020053644000602361
19299,揭阳一中南区学校,4452020040043444000747342
19300,揭阳市体育运动学校,4452020040063644000599362
19301,揭阳东山中学,4452020050033444000743342
19302,揭阳第一中学,4452020050063444000745342
19303,揭阳华侨高级中学,4452020062153444000740342
19304,揭阳市榕城区仙桥中学,4452020070013444000739342
19305,揭阳市艺术学校,4452020082073644000601362
19306,揭阳岐山中学,4452020090023444001198341
19307,揭阳市东山职业技术学校,4452020100133644000597361
19308,揭阳空港经济区渔湖中学,4452021010023444000744342
19309,揭阳市综合中等专业学校,4452021010213644000598362
19310,揭阳市卫生学校,4452021010213644000600362
19311,揭阳空港经济区新华中学,4452021020083444000758342
19312,揭阳潮汕中医药学校,4452021020113644000603361
19313,揭阳空港经济区地都中学,4452021030013444001125342
19314,揭阳空港经济区登岗中学,4452021050023444000757341
19315,揭东区梅岗中学,4452030010013444000748341
19316,华南师大粤东实验学校,4452030012043444001128341
19317,揭东区教师进修学校,4452030012043644000604369
19318,揭东区第二中学,4452030012053444001127342
19319,揭东第一中学,4452030012123444001126342
19320,揭东县现代职业技术学校,4452030012153644000608361
19321,揭阳第三中学,4452030020013444000109342
19322,揭阳玉都职业技术学校,4452030020013644087358362
19323,揭阳市蓝城区磐东中学,4452030020123444000742341
19324,揭东区云路中学,4452031022013444000756341
19325,揭东区锡场中学,4452031042103444000755342
19326,揭东区蓝田中学,4452031052013444000754342
19327,揭东区玉湖职业技术学校(附设普通高中班),4452031062023644000607349
19328,揭东区玉湖职业技术学校(调整后中等职业学校),4452031062023644000607361
19329,揭阳市蓝城区霖磐职业技术学校(附设普通高中班),4452031082013644000606349
19330,揭阳市蓝城区霖磐职业技术学校(调整后中等职业学校),4452031082013644000606361
19331,揭阳市蓝城区白塔中学,4452031102073444000750342
19332,揭阳市蓝城区龙尾职业技术学校,4452031112013644000605361
19333,揭阳市蓝城区才林中学,4452031122053444000752341
19334,揭西教师进修学校,4452220010083644000611369
19335,揭西县第一职业技术学校,4452220010083644000612361
19336,揭西县河婆中学,4452220012183444001129342
19337,揭西县霖田高级中学,4452220012243444001131342
19338,揭西县北山中学,4452221042173444001135341
19339,揭西县灰寨中学,4452221062093444001139341
19340,揭西县职业技术学校,4452221100093644000609361
19341,揭西县棉湖第二中学,4452221100123444001133341
19342,揭阳市兴贤职业技术学校,4452221102023644000610361
19343,揭西县棉湖中学,4452221102033444001132342
19344,揭西县南侨中学,4452221110013444001134341
19345,揭西县钱坑中学,4452221130013444001138341
19346,揭西县五云中学,4452221152083444001137341
19347,揭西县上砂中学,4452221160013444001136341
19348,惠来县职业技术学校,4452241000043644000615361
19349,惠来慈云实验中学,4452241000053444001147341
19350,惠来县教师进修学校,4452241000123644000613369
19351,惠来县第一中学,4452241000143444001145342
19352,惠来县华侨中学,4452241000143444001146341
19353,惠来县第二中学,4452241042193444023244341
19354,惠来县神泉中学,4452241070013444001143341
19355,惠来县隆江中学,4452241102013444001142341
19356,惠来县葵潭中学,4452241140013444001140341
19357,惠来县葵潭职业技术学校,4452241140013644000614361
19358,惠来县慈云世铿中学,4452241140023444001141341
19359,普宁市城东中学,4452810012023444001152341
19360,普宁市第三中学,4452810030063444001149341
19361,普宁市第二中学,4452810030073444001148341
19362,普宁英才华侨中学,4452810030093444001151342
19363,普宁新世界中英文学校,4452810030093444001165345
19364,普宁市勤建学校,4452810042063444023328345
19365,普宁市华侨中学,4452810052013444001150342
19366,普宁市科技职业技术学校,4452810052113644000618361
19367,潮汕学院实验学校,4452810052123444001166345
19368,潮汕职业技术学院中职部,4452810052123644000617361
19369,普宁市普师高级中学,4452810062033444001163342
19370,普宁职业技术学校(普宁市成人中,4452810062033644000616361
19371,普宁市教师进修学校,4452810062033644000620369
19372,普宁市华美实验学校,4452810072063444001168341
19373,普宁市培青中学,4452811032113444001160341
19374,普宁市第一中学,4452811042243444001153342
19375,普宁市洪冶中学,4452811052223444001159341
19376,普宁市民德中学,4452811080013444001158341
19377,普宁市兴文中学,4452811092033444001154341
19378,普宁市大长陇中学,4452811102013444000114341
19379,普宁市建新中学,4452811112153444001157341
19380,普宁市大坪中学,4452811152083444001162341
19381,普宁市梅林中学,4452811172113444001156341
19382,普宁市里湖中学,4452811192033444001161341
19383,普宁市梅峰中学,4452811212153444001155341
19384,普宁二中实验学校,4452811497925236023999
19385,普宁国贤学校,4452811548321248042999
19386,云城区中等职业技术学校,4453020010093644000625361
19387,云浮市田家炳中学,4453020010103444001171341
19388,云浮市邓发纪念中学,4453020010113444001172341
19389,云浮市中等专业学校,4453020010133644000621362
19390,云浮市云浮中学,4453020010163444001170341
19391,云浮市第一中学,4453020022033444001169341
19392,云浮市云城区腰古镇中学,4453021022013444001173341
19393,云安中学,4453031000013444001181341
19394,云安县中等职业技术学校,4453031002073644000632362
19395,新兴县华侨中学,4453211000123444001175342
19396,广东省新兴中药学校,4453211000123644000623362
19397,新兴县南大职业技术学校,4453211000193644000630361
19398,新兴理工学校,4453211000203644000626365
19399,新兴县成人中专业技术学校（同理工校）,4453211000203644000627364
19400,新兴县教师进修学校（同理工校）,4453211000203644000628364
19401,新兴农业科学技术学校（同理工校）,4453211000203644000629365
19402,新兴县第一中学,4453211000213444001174341
19403,新兴县惠能中学,4453211002123444001177342
19404,新兴县田家炳中学,4453211122013444001176341
19405,西江中学,4453221000103444001178341
19406,郁南县职业技术学校,4453221002043644000631361
19407,蔡朝焜纪念中学,4453221002053444001179341
19408,连滩中学,4453221150023444001180341
19409,罗定市中等职业技术学校,4453810010033644000634361
19410,罗定职业技术学院,4453810010034144012770368
19411,罗定市教师进修学校,4453810010053644000633364
19412,罗定市培英中等职业学校,4453810010063644000216361
19413,罗定市南江艺术学校,4453810010083644000637361
19414,罗定市廷锴纪念中学,4453810010093444001183341
19415,罗定市素龙中学,4453810020013444001186341
19416,罗定实验中学,4453810022043444001184341
19417,罗定中学,4453810022063444001182341
19418,罗定市泷州中学,4453810022063444001185341
19419,罗定市素龙第一中学,4453810022183444001187341
19420,罗定第一中学,4453810032093444001188341
19421,罗定电子工业学校,4453810042073644000635361
19422,罗定市泷水中学,4453811000013444001189341
19423,罗定中学城东学校,4453811490335731552999
19424,广西警官学校,4501020010033645000417361
19425,广西壮族自治区人民医院附属卫生学校,4501020010073645000409361
19426,南宁市第九中学,4501020010093445000214341
19427,南宁市现代舞蹈中等职业学校,4501020010143645000161361
19428,南宁市第十九中学,4501020010163445000223341
19429,南宁市龙翔荆楚高级中学,4501020010173445000009342
19430,南宁市创艺艺术职业学校,4501020010173645000222361
19431,南宁市中南理工职业技术学校,4501020012013645000164361
19432,广西体育高等专科学校附属中等职业学校,4501020020013645000050361
19433,南宁市第十三中学,4501020020053445000213341
19434,广西体育运动学校,4501020020053645000445361
19435,南宁市华佳学校,4501020020063445000373345
19436,南宁市第三职业技术学校,4501020020063645000080361
19437,南宁市东方民族艺术职业学校,4501020020073645000081361
19438,南宁市城市管理职业技术学校,4501020022023645000159361
19439,南宁市东盟黄冈中学,4501021012013445000199342
19440,南宁市第四十五中学,4501021022013445000172341
19441,南宁市第二十六中学,4501030010023445000299341
19442,广西幼儿师范高等专科学校附属中等师范学校,4501030010053645000440361
19443,广西国际青年职业技术学校,4501030010063645000421361
19444,广西司法学校,4501030010093645000407361
19445,广西机电工业学校,4501030010093645000408361
19446,广西中医学院附设中医学校,4501030010093645000413361
19447,南宁市第四中学,4501030010143445000262341
19448,南宁市第十四中学,4501030010253445000298341
19449,南宁市体育运动学校,4501030020073645000176361
19450,南宁市第六职业技术学校,4501030020073645000177361
19451,南宁市沛鸿民族中学,4501030020103445000404341
19452,广西医药学校,4501030020153645000002361
19453,南宁市第二中学,4501030020183445000284341
19454,广西农业广播电视学校,4501030020183645000419361
19455,南宁市北部湾美术中学,4501030020193445025302342
19456,广西测绘职业技术学校,4501030030153645000420361
19457,广西第一工业学校,4501030030163645000410361
19458,广西广播电视中等专业学校,4501030030183645000422361
19459,南宁市育才实验中学,4501030030193445000302341
19460,广西壮族自治区艺术学校,4501030040013645000415361
19461,广西艺术学院附属中等艺术学校,4501030040023645000416361
19462,广西质量技术工程学校,4501030040023645000418361
19463,北京大学南宁附属实验学校,4501030040033445000283345
19464,广西税务学校,4501030050023645000439369
19465,南宁市三美学校,4501030050043445000353341
19466,南宁市第三中学,4501030050053445000285342
19467,南宁市第二十九中学,4501030050063445000300341
19468,南宁市第四职业技术学校,4501030050083645000174361
19469,广西水产畜牧学校,4501030052033645000411361
19470,广西医科大学附设护士学校,4501030052033645000412361
19471,南宁市东方外国语学校,4501030060013445000260345
19472,新兴民族实验学校,4501031459690236793999
19473,南宁市第十中学,4501050010033445000042341
19474,南宁市电子工程学校,4501050010143645000154361
19475,南宁市卫生学校,4501050010143645000156361
19476,南宁市工贸职业技术学校,4501050010143645000178361
19477,南宁市第二十一中学,4501050012033445000307341
19478,广西理工职业技术学校,4501050020093645000424361
19479,南宁市第三十四中学,4501050022053445000308341
19480,南宁市南方电力职业技术学校,4501050040033645000160361
19481,广西广播电视学校,4501050040033645000423361
19482,广西职工体育运动技术学校,4501050042013645000426361
19483,南宁市江南区高级中学,4501051020023445000124342
19484,南宁市江南区苏圩中学,4501051030013445000268341
19485,南宁市江南区江西中学,4501051052063445000128341
19486,沛鸿民族中学（江南校区）,4501051553478965146999
19487,广西演艺职业学院附属中等职业学校,4501054514983645000027361
19488,广西银行学校,4501070010043645000430361
19489,广西物资学校,4501070010043645000433361
19490,南宁市第三十六中学,4501070010063445000325342
19491,南宁民族艺术学校,4501070010073645000168361
19492,南宁市盲聋哑学校,4501070010083645000056361
19493,南宁市运德汽车汽输职业技术学校,4501070010083645000214361
19494,广西交通运输学校,4501070020033645000427361
19495,南宁市第二十八中学,4501070020063445000395341
19496,南宁商贸学校,4501070022023645000217361
19497,南宁九三中等职业学校,4501070030043645000006361
19498,南宁市民族歌舞艺术职业技术学校,4501070030063645000180361
19499,南宁市第二十中学,4501070030073445000320341
19500,广西民族大学附属中学,4501070030073445000329341
19501,南宁市海纳商务职业技术学校,4501070030073645000147361
19502,南宁财贸管理学校,4501070030073645000170361
19503,南宁市第八中学,4501070030123445000327341
19504,南宁市爱华学校,4501070030123445000330341
19505,广西大学附属中学,4501070030133445000328341
19506,广西机电工程学校,4501070040013645000431361
19507,南宁市第三十三中学,4501070040023445000021342
19508,南宁市第二十四中学,4501070040033445000322341
19509,南宁市第五中学,4501070050013445000315341
19510,南宁市第一中学,4501070050053445000326342
19511,广西工商学校,4501070060033645000434361
19512,南宁市第一职业技术学校,4501070060053645000213361
19513,南宁市第十五中学,4501070060083445000318341
19514,南宁市华侨实验高中,4501070070033445000339342
19515,南宁信息工程职业技术学校,4501070070033645000171361
19516,南宁外国语学校,4501070070043445000323341
19517,南宁市赛科供应链职业技术学校,4501070070043645000172361
19518,南宁市商务旅游职业技术学校,4501070070043645000218361
19519,广西纺织工业学校,4501070070053645000428361
19520,南宁市第四十九中学,4501070080013445000516341
19521,广西华侨学校,4501070082023645000432361
19522,树人教育,4501071484636819517999
19523,南宁市良庆区新桂系实验中学,4501080010023445000198341
19524,南宁市第四十四中学,4501080010063445000046341
19525,南宁市英华学校,4501080010073445000392345
19526,南宁市第四十六中学,4501081030013445000047341
19527,南宁市第三中学五象校区,4501081544771881467999
19528,南宁市琼林中学,4501081551059145585999
19529,南宁市邕宁高级中学,4501091000013445000334342
19530,南宁市第四十二中学,4501091000033445000053342
19531,南宁市苗圃行动华光女子高中,4501091000033445000174342
19532,南宁市第四十三中学,4501091000033445000332342
19533,南宁市第四十一中学,4501091000033445007605341
19534,南宁市邕宁区教师进修学校(附设普通高中班),4501091000033645000460349
19535,南宁市邕宁区教师进修学校(调整后中等职业学校),4501091000033645000460361
19536,武鸣县武鸣中学,4501221000033445000446342
19537,武鸣外国语学校,4501221000043445000010342
19538,武鸣县武鸣高级中学,4501221000043445000078342
19539,广西民族高级中学,4501221000043445000401342
19540,武鸣县职业技术学校,4501221030013645000045361
19541,广西民族中等专业学校（广西壮文学校）,4501221032043645000436361
19542,武鸣县锣圩高级中学,4501221050013445000447342
19543,武鸣县府城高级中学,4501221070013445000185342
19544,武鸣县罗波高级中学,4501221100013445000068342
19545,南宁—东盟经济开发区（南宁华侨投资区）华侨中学,4501224510013445000070341
19546,广西希望高中,4501224510013445000073342
19547,南宁市东盟中学,4501224510013445000155341
19548,广西经济职业学院附属中等职业学校,4501224510013645000019361
19549,南宁市嘉宁华侨中等职业学校,4501224515023645000148361
19550,南宁世纪外语职业技术学校,4501224515023645000220361
19551,隆安县第三中学,4501231000053445000506341
19552,隆安县隆安中学,4501231000053445000508342
19553,隆安县中等职业技术学校,4501231002033645000324361
19554,南宁市龙翔学校,4501234505133445000507345
19555,马山县金伦中学,4501241000013445000259341
19556,马山县马山中学,4501241000053445000345342
19557,马山县民族职业技术学校,4501241000073645000371361
19558,马山县周鹿中学,4501241050013445000352341
19559,上林县城关中学,4501251000033445000064342
19560,上林县中学,4501251000033445000272341
19561,上林县澄江中学,4501251000043445025300342
19562,上林县职业技术学校,4501251000043645000026361
19563,上林县三里中学,4501251040013445000273341
19564,宾阳县高级中学,4501261000093445000418342
19565,宾阳县育贤中学,4501261000093445000421341
19566,广西宾阳北高中学,4501261000103445000420341
19567,宾阳县新宾中学,4501261000163445000416342
19568,宾阳中学,4501261000163445000419342
19569,宾阳县职业技术学校,4501261002193645000236361
19570,宾阳县开智中学,4501261010073445000417342
19571,宾阳县甘棠中学,4501261020013445000415341
19572,宾阳县新桥中学,4501261040043445000423341
19573,宾阳县武陵中学,4501261080013445000422341
19574,横县西津学校,4501271000023445007603345
19575,横县中学,4501271000043445000168342
19576,横县第二高级中学,4501271000053445000022342
19577,横县横州中学,4501271000063445000251341
19578,南宁市横县职业教育中心,4501271000063645000007361
19579,横县百合完全中学,4501271010013445000020341
19580,横县板路完全中学,4501271030023445000146341
19581,横县峦城完全中学,4501271070013445000027341
19582,横县陶圩完全中学,4501271120013445000148341
19583,柳州市第二中学,4502020030033445000276342
19584,柳州市中山中学,4502020050053445000224342
19585,柳州市第二职业技术学校,4502020050053645000254361
19586,柳州经济贸易中等职业技术学校,4502020050053645000267361
19587,柳州博文高级中学,4502020060013445000519342
19588,柳州高级中学,4502020060023445000275342
19589,第十二中学,4502021454295807161999
19590,柳州市兴柳高中补习学校,4502021457230527572999
19591,柳州市新世纪高级中学,4502021516239137130999
19592,柳州市兴柳学校,4502021522300194787999
19593,柳州市第一中学,4502030010043445000234342
19594,广西商业学校,4502030010053645000005361
19595,柳州市医药生物工程职业技术学校,4502030060013645000268361
19596,广西工艺美术学校,4502030060043645000125361
19597,柳州市民族高中,4502030070013445000170342
19598,柳州铁道职业技术学院中专部,4502040010053645000053361
19599,柳州铁道职业技术学院,4502040010054145012392368
19600,柳州市铁二中学,4502040020023445000271342
19601,柳州铁一中学,4502040050033445000270342
19602,柳州市第六中学,4502040050073445000238342
19603,柳州地区民族高级中学,4502040060063445000227342
19604,来宾实验高级中学,4502040060063445000231342
19605,柳邕高级中学,4502040060063445000349342
19606,柳州市第一职业技术学校,4502040070033645000265361
19607,柳州市交通学校,4502040070043645000270361
19608,来宾市技工学校,4502040080033645000206361
19609,柳州市竟成高考补习辅导站,4502041458544104711999
19610,柳州高中南校区,4502041552283033267999
19611,柳州市第三中学,4502050010053445000228342
19612,柳州市向华高中,4502050030013445000230342
19613,广西建筑工程成人中等专业学校,4502050030013645000264361
19614,柳州市外国语高级中学,4502050040013445000319342
19615,柳州市现代汽车工业职业技术学校,4502050040033645000266361
19616,柳州城市职业学院附属中专部,4502050040063645000032361
19617,柳州兴桂职业技术学校,4502050040063645000462361
19618,柳州市第四十中学,4502050050023445000229342
19619,柳州钢铁（集团）公司中等职业技术学校,4502050050023645000257361
19620,柳州医学高等专科学校附属中等卫生学校,4502050060033645000261361
19621,广西生态工程职业技术学院附属中等职业学校,4502050070023645000018361
19622,柳州市工业职业技术学校,4502051000023645000260361
19623,柳州市机械电子工业职业技术学校,4502051010013645000049361
19624,广西柳州畜牧兽医学校,4502051010013645000263361
19625,柳州市钢一中学,4502051517889338224999
19626,广西壮族自治区柳江中学,4502211000013445000031342
19627,柳江县实验高中,4502211000063445000160342
19628,柳江县职业中等专业学校,4502211080013645000133361
19629,柳城县中学,4502221000013445000164342
19630,柳城县中等职业技术学校,4502221000013645000009361
19631,柳城县实验高级中学,4502221002073445000165342
19632,柳州市鹿寨职业教育中心,4502231000033645000140361
19633,鹿寨县鹿寨中学,4502231000043445000036342
19634,鹿寨县第二中学,4502231000053445000040342
19635,广西壮族自治区融安县高级中学,4502241000033445000210342
19636,融安县职业技术学校,4502241000073645000072361
19637,融安县第二中学,4502241000083445000211342
19638,融水苗族自治县民族高级中学,4502251000013445000382342
19639,广西壮族自治区融水苗族自治县中学,4502251000023445000381342
19640,融水苗族自治县民族职业教育中心,4502251000033645000015361
19641,广西融水民族卫生学校,4502251000033645000017361
19642,三江侗族自治县职业技术学校,4502261000013645000012361
19643,三江侗族自治县高级中学,4502261000023445000037342
19644,三江侗族自治县民族高级中学,4502261000023445000038342
19645,桂林市桂林中学,4503020010043445000411342
19646,桂林市中山中学,4503020010053445000171341
19647,桂林风帆旅游学校,4503020020053645000372361
